comparison_id,source_plan,comparison_type,scenario_id,composition_id,axis_paths_json,axes_json,reference_experiment_id,variant_experiment_id,direction,attacker,defender,reference_request_sha256,variant_request_sha256,base_seed,repetitions,weather_A,weather_B,modifiers_A_json,modifiers_B_json,reference_budget_A,variant_budget_A,reference_target_budget_A,variant_target_budget_A,reference_remainder_A,variant_remainder_A,reference_A_initial_soldier,variant_A_initial_soldier,reference_A_initial_spearman,variant_A_initial_spearman,reference_A_initial_archer,variant_A_initial_archer,reference_A_initial_knight,variant_A_initial_knight,reference_budget_B,variant_budget_B,reference_target_budget_B,variant_target_budget_B,reference_remainder_B,variant_remainder_B,reference_B_initial_soldier,variant_B_initial_soldier,reference_B_initial_spearman,variant_B_initial_spearman,reference_B_initial_archer,variant_B_initial_archer,reference_B_initial_knight,variant_B_initial_knight,reference_attacker_wins,variant_attacker_wins,delta_attacker_wins,reference_draws,variant_draws,delta_draws,reference_attacker_losses,variant_attacker_losses,delta_attacker_losses,reference_mean_rounds,variant_mean_rounds,delta_mean_rounds,reference_attacker_win_rate,variant_attacker_win_rate,delta_attacker_win_rate,reference_A_raw_dead,variant_A_raw_dead,delta_A_raw_dead,reference_A_raw_wounded,variant_A_raw_wounded,delta_A_raw_wounded,reference_A_projected_dead,variant_A_projected_dead,delta_A_projected_dead,reference_A_projected_wounded,variant_A_projected_wounded,delta_A_projected_wounded,reference_A_projected_prisoners,variant_A_projected_prisoners,delta_A_projected_prisoners,reference_A_bench_economic_loss_rate,variant_A_bench_economic_loss_rate,delta_A_bench_economic_loss_rate,reference_B_raw_dead,variant_B_raw_dead,delta_B_raw_dead,reference_B_raw_wounded,variant_B_raw_wounded,delta_B_raw_wounded,reference_B_projected_dead,variant_B_projected_dead,delta_B_projected_dead,reference_B_projected_wounded,variant_B_projected_wounded,delta_B_projected_wounded,reference_B_projected_prisoners,variant_B_projected_prisoners,delta_B_projected_prisoners,reference_B_bench_economic_loss_rate,variant_B_bench_economic_loss_rate,delta_B_bench_economic_loss_rate
5144f5cb4e15a8fe2d4e32b8,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b360000-soldier-spearman,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""0.5""}",adf2a33f332db08d4d373bba,82d7a7c61a95368a98461e31,B-A,B,A,0a6998a19d108d4ea47989fe9c9346eb6b099ed85b399e3702e1d1add2785d07,c699e2f7436fbbea444cd19f67a6bd1aab71ac7a287205e09f5ab642873666f6,42,2000,neutral,neutral,[],[],360000,360000,,,0,0,36000,36000,0,0,0,0,0,0,359940,359940,,,0,0,0,0,5142,5142,0,0,0,0,1329,0,-1329,0,0,0,671,2000,1329,20,20,0,0.6645,0,-0.6645,9898.754,6416.163,-3482.591,20819.7665,21758.763,938.9965,495.5415,320.9795,-174.562,875.5305,1088.4015,212.871,166.0895,0,-166.0895,0.038085333333333,0.039149472222222,0.0010641388888889,1386.0605,1789.868,403.8075,3755.8385,3352.064,-403.7745,69.6205,89.7445,20.124,188.141,167.745,-20.396,0,0,0,0.050128646441074,0.0500757487359,-5.2897705173083E-5
6959b047cfedac2a62a9f18e,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b360000-spearman-archer,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""0.35""}",7701dd750551af246ed1b8c5,84dbd7b2f538eb60290de8a5,A-B,A,B,d008a6c4cea3edb58d3e49bd4fe6a9dc06177f8442e6495e138e98d884af187e,a854b7f88856fb229c3a49d4ab48c56f67ba5058827b3ae10ab970e1570b48c6,42,2000,neutral,neutral,[],[],359940,359940,,,0,0,0,0,5142,5142,0,0,0,0,359940,359940,,,0,0,0,0,0,0,5142,5142,0,0,0,0,0,0,0,0,2000,2000,0,7,7,0,0,0,0,3349.5485,4733.4625,1383.914,1792.4515,408.5375,-1383.914,167.694,236.773,69.079,89.66,20.342,-69.318,0,0,0,0.050049397121743,0.050002917152859,-4.6479968883698E-5,2371.3945,260.3855,-2111.009,2764.6595,4609.09,1844.4305,118.7075,13.1215,-105.586,138.3775,230.586,92.2085,0,0,0,0.049997082847141,0.047395468689226,-0.0026016141579152
8dbf72e33ea9d9a2e8826a95,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b360000-spearman-archer,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""0.35""}",7701dd750551af246ed1b8c5,84dbd7b2f538eb60290de8a5,B-A,B,A,bcbc877f0cf8b1db3ca6328cc8d75854e56dc0b5735561ddaff5ce14c2a229f6,b36f65a90774e20b9f646f01004705e8622e42ad8786d06d9dd4f3d556529070,42,2000,neutral,neutral,[],[],359940,359940,,,0,0,0,0,5142,5142,0,0,0,0,359940,359940,,,0,0,0,0,0,0,5142,5142,0,0,0,2000,2000,0,0,0,2000,0,-2000,4,5,1,0,1,1,0,2598.6675,2598.6675,5142,2543.3325,-2598.6675,0,130.1955,130.1955,257.133,127.1395,-129.9935,0,0,0,0.050006417736289,0.050045702061455,3.9284325165298E-5,2810.717,1318.3005,-1492.4165,2253.8105,3288.0635,1034.253,140.74,65.942,-74.798,112.7385,164.4275,51.689,0,0,0,0.049295702061455,0.044801536367172,-0.0044941656942824
addabe4a90e4034bce814b3a,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b120000-soldier-spearman,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""0.05""}",bf898c747897728e9c646b00,85513a4e1a5650c7ac9b3fc1,A-B,A,B,e1e29aab7102365136b614a54a8aeb0bee449145f3bc465a205963f9f554f006,5da2fd87325fe5a760ec0a393947bdcb32958133207fd6f88e4d3a8829c47c3e,42,2000,neutral,neutral,[],[],120000,120000,,,0,0,12000,12000,0,0,0,0,0,0,119980,119980,,,0,0,0,0,1714,1714,0,0,0,0,0,2000,2000,0,0,0,2000,0,-2000,13,19.9205,6.9205,0,1,1,4471.004,100.651,-4370.353,4426.4855,1457.721,-2968.7645,223.849,5.0255,-218.8235,168.48,73.091,-95.389,53.109,0,-53.109,0.032694083333333,0.0065097083333333,-0.026184375,0.0035,857.581,857.5775,1705.5605,856.394,-849.1665,0,43.0825,43.0825,85.292,42.8205,-42.4715,0,0,0,0.049761960326721,0.050118436406068,0.00035647607934656
b7777330facf1b851cc88770,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b120000-soldier-spearman,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""0.05""}",bf898c747897728e9c646b00,85513a4e1a5650c7ac9b3fc1,B-A,B,A,0c2b4bb54f68750a49827995ac5ca7c41b885ac68f663af9b71cf4658f802372,219dca3d3969f2da2afff8b5c360d669358e1d7ac4d55b0da1d76bb67afbc45d,42,2000,neutral,neutral,[],[],120000,120000,,,0,0,12000,12000,0,0,0,0,0,0,119980,119980,,,0,0,0,0,1714,1714,0,0,0,0,1205,0,-1205,0,0,0,795,2000,1205,20,19.8685,-0.1315,0.6025,0,-0.6025,3299.9845,4.108,-3295.8765,6938.9465,1546.938,-5392.0085,165.296,0.219,-165.077,297.4295,77.633,-219.7965,50.1405,0,-50.1405,0.038560458333333,0.0064876666666667,-0.032072791666667,462.703,858.2775,395.5745,1251.2375,855.7025,-395.535,23.3235,43.137,19.8135,62.616,42.7305,-19.8855,0,0,0,0.050139731621937,0.05009772462077,-4.2007001166862E-5
598ba13ad9fe5b9dd3147b8d,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b120000-spearman-knight,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""1""}",2497be6bce26a22f97e6e95e,8ae3996477d9112b5d3a2983,A-B,A,B,ac0328d7e848fe34c754caa6b9c4b0ed2030d2e4d6fcccd1ed330988caf253df,07d77e5470ebba7b4193a88c99af6f0a8caf267731f44dd698abf85f4cc31510,42,2000,neutral,neutral,[],[],119980,119980,,,0,0,0,0,1714,1714,0,0,0,0,119900,119900,,,0,0,0,0,0,0,0,0,218,218,620,2000,1380,0,0,0,1380,0,-1380,3,2,-1,0.31,1,0.69,809.241,339.2895,-469.9515,669.8635,846.863,176.9995,40.6155,17.0605,-23.555,33.449,42.393,8.944,0,0,0,0.043211493582264,0.03468698949825,-0.008524504084014,89.1425,218,128.8575,128.8575,0,-128.8575,4.428,10.8125,6.3845,6.414,0,-6.414,0,0,0,0.049733944954128,0.049598623853211,-0.00013532110091743
e51e95bf20a56a8060225cb6,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b120000-spearman-knight,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""1""}",2497be6bce26a22f97e6e95e,8ae3996477d9112b5d3a2983,B-A,B,A,cdf02ca8a3da35cbdb52ea241c610d7fdc069d44ffd601725625d6de3e1c67e1,c32441c07b122093c8587b8ec91cc0f1578da5dc1fe97a50a491db4655a2872a,42,2000,neutral,neutral,[],[],119980,119980,,,0,0,0,0,1714,1714,0,0,0,0,119900,119900,,,0,0,0,0,0,0,0,0,218,218,0,0,0,0,0,0,2000,2000,0,2,1,-1,0,0,0,339.2895,0,-339.2895,846.863,762.934,-83.929,17.0605,0,-17.0605,42.393,38.157,-4.236,0,0,0,0.03468698949825,0.022261960326721,-0.012425029171529,218,218,0,0,0,0,10.8125,10.8125,0,0,0,0,0,0,0,0.049598623853211,0.049598623853211,0
d10f8d535dcabfb8aa682588,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b120000-soldier-spearman,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""0.35""}",bf898c747897728e9c646b00,8b4508c427c5e71ac38cd9e0,A-B,A,B,e1e29aab7102365136b614a54a8aeb0bee449145f3bc465a205963f9f554f006,336a811b733251f6a9feea50848c42aab4b28e970b26bbe60e8b367f4c77ac22,42,2000,neutral,neutral,[],[],120000,120000,,,0,0,12000,12000,0,0,0,0,0,0,119980,119980,,,0,0,0,0,1714,1714,0,0,0,0,0,0,0,0,0,0,2000,2000,0,13,20,7,0,0,0,4471.004,3678.768,-792.236,4426.4855,4499.804,73.3185,223.849,184.153,-39.696,168.48,171.3505,2.8705,53.109,54.0055,0.8965,0.032694083333333,0.029625291666667,-0.0030687916666667,0.0035,342.95,342.9465,1705.5605,1370.9545,-334.606,0,17.215,17.215,85.292,68.59,-16.702,0,0,0,0.049761960326721,0.050061260210035,0.00029929988331389
3c6631bfc04627755a68b5f4,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b120000-soldier-spearman,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""0.35""}",bf898c747897728e9c646b00,8b4508c427c5e71ac38cd9e0,B-A,B,A,0c2b4bb54f68750a49827995ac5ca7c41b885ac68f663af9b71cf4658f802372,15fa1577d4ac61e4ee474ec1a7afd1ee89f9d824dd37ca5cf689f5b685cb43b8,42,2000,neutral,neutral,[],[],120000,120000,,,0,0,12000,12000,0,0,0,0,0,0,119980,119980,,,0,0,0,0,1714,1714,0,0,0,0,1205,0,-1205,0,0,0,795,2000,1205,20,19.9995,-0.00049999999999883,0.6025,0,-0.6025,3299.9845,888.337,-2411.6475,6938.9465,6772.751,-166.1955,165.296,44.441,-120.855,297.4295,339.226,41.7965,50.1405,0,-50.1405,0.038560458333333,0.03197225,-0.0065882083333333,462.703,769.0985,306.3955,1251.2375,944.881,-306.3565,23.3235,38.6295,15.306,62.616,47.2665,-15.3495,0,0,0,0.050139731621937,0.050114352392065,-2.5379229871648E-5
130da299202f2be4f161ef8f,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b12000-spearman-archer,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""0""}",b4b94da886e061c92142841a,8f240eaa390132d55ed8722c,A-B,A,B,4227f054b87e527b1d1b0274ed1998e330c5df10704580221a9b575b4a8798c6,fdd32b195c299a8cad99a1d6b1ffa28f36a46b45c8d0c5c16889642e52f8afb5,42,2000,neutral,neutral,[],[],11970,11970,,,0,0,0,0,171,171,0,0,0,0,11970,11970,,,0,0,0,0,0,0,171,171,0,0,197,0,-197,0,0,0,1803,2000,197,6.973,6.9725,-0.00049999999999972,0.0985,0,-0.0985,110.3685,152.392,42.0235,60.6315,18.608,-42.0235,5.542,7.7175,2.1755,3.054,0.9405,-2.1135,0,0,0,0.050269005847953,0.050631578947368,0.0003625730994152,78.1895,0,-78.1895,92.4505,0,-92.4505,3.893,0,-3.893,4.636,0,-4.636,0,0,0,0.049877192982456,0,-0.049877192982456
d5ad7fa6c2ad15da1417dbcb,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b12000-spearman-archer,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""0""}",b4b94da886e061c92142841a,8f240eaa390132d55ed8722c,B-A,B,A,ed29d7971438fc1a049999694ca61a2424e52dc6124815c6cadb6b6c1daaffd8,b8882f48bf22442d5868991e5792466071b0266f7f3d8448ce06e99c493fbade,42,2000,neutral,neutral,[],[],11970,11970,,,0,0,0,0,171,171,0,0,0,0,11970,11970,,,0,0,0,0,0,0,171,171,0,0,0,2000,2000,0,0,0,2000,0,-2000,3.999,5.002,1.003,0,1,1,0.059,109.921,109.862,170.9405,61.079,-109.8615,0.0035,5.558,5.5545,8.546,3.06,-5.486,0,0,0,0.049997076023392,0.050397660818713,0.00040058479532163,93.5465,0,-93.5465,74.55,0,-74.55,4.6855,0,-4.6855,3.749,0,-3.749,0,0,0,0.049324561403509,0,-0.049324561403509
28f7179f262fe79d2535b5d0,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b360000-spearman-spearman,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""1""}",9ee1c7b7c3d22f186dea063d,90344cf21e16ada641aba90f,A-B,A,B,2bc6219638d312265f5c45e3ff80bf6b75c9c3992211780b96db52997872da32,3097daf310851c14ccbe67ae43b54f180fd1742a5a0384629508657a8715b35b,42,2000,neutral,neutral,[],[],359940,359940,,,0,0,0,0,5142,5142,0,0,0,0,359940,359940,,,0,0,0,0,5142,5142,0,0,0,0,0,0,0,0,0,0,2000,2000,0,7,5,-2,0,0,0,2557.2425,5142,2584.7575,2532.149,0,-2532.149,128.02,257.2045,129.1845,126.63,0,-126.63,0,0,0,0.049523531699728,0.050020322831583,0.00049679113185531,0,0,0,4502.943,5142,639.057,0,0,0,225.4975,257.326,31.8285,0,0,0,0.043854045118631,0.050043951769739,0.0061899066511085
d28577f9c0e12d17debb648e,vps/M-unit-spearman-baseAccuracy-fixed-counts,axis,mono-b360000-spearman-spearman,reference,"{""value"":""units.spearman.baseAccuracy""}","{""value"":""1""}",9ee1c7b7c3d22f186dea063d,90344cf21e16ada641aba90f,B-A,B,A,120c55e4f29e4d0105d6cc15c34f2d0b90e315f38cd4336b4554e662eda73d66,b9a3466a00f5822445752092a29ca8d8e4e5a9ae49ca55e280c31ecc03bc5cd6,42,2000,neutral,neutral,[],[],359940,359940,,,0,0,0,0,5142,5142,0,0,0,0,359940,359940,,,0,0,0,0,5142,5142,0,0,0,0,0,0,0,0,0,0,2000,2000,0,7,5,-2,0,0,0,0,0,0,4503.942,5142,638.058,0,0,0,225.1625,257.133,31.9705,0,0,0,0.043788895371451,0.050006417736289,0.0062175223648386,2558.4835,5142,2583.5165,2529.849,0,-2529.849,128.2745,257.3825,129.108,126.6935,0,-126.6935,0,0,0,0.049585375340334,0.050054939712174,0.00046956437183976
