experiment_id,scenario_id,composition_id,axes_json,attacker,defender,samples,attacker_wins,draws,attacker_losses,mean_rounds,budget_A,target_budget_A,remainder_A,A_initial_soldier,A_initial_spearman,A_initial_archer,A_initial_knight,budget_B,target_budget_B,remainder_B,B_initial_soldier,B_initial_spearman,B_initial_archer,B_initial_knight,A_raw_dead_soldier,A_raw_wounded_soldier,A_projected_dead_soldier,A_projected_wounded_soldier,A_projected_prisoners_soldier,A_raw_dead_spearman,A_raw_wounded_spearman,A_projected_dead_spearman,A_projected_wounded_spearman,A_projected_prisoners_spearman,A_raw_dead_archer,A_raw_wounded_archer,A_projected_dead_archer,A_projected_wounded_archer,A_projected_prisoners_archer,A_raw_dead_knight,A_raw_wounded_knight,A_projected_dead_knight,A_projected_wounded_knight,A_projected_prisoners_knight,A_bench_economic_loss_rate,B_raw_dead_soldier,B_raw_wounded_soldier,B_projected_dead_soldier,B_projected_wounded_soldier,B_projected_prisoners_soldier,B_raw_dead_spearman,B_raw_wounded_spearman,B_projected_dead_spearman,B_projected_wounded_spearman,B_projected_prisoners_spearman,B_raw_dead_archer,B_raw_wounded_archer,B_projected_dead_archer,B_projected_wounded_archer,B_projected_prisoners_archer,B_raw_dead_knight,B_raw_wounded_knight,B_projected_dead_knight,B_projected_wounded_knight,B_projected_prisoners_knight,B_bench_economic_loss_rate,source_plan,platform,canonical_request_sha256,wilson_attacker_low,wilson_attacker_high
80ebf93b386771704cc70bab,mono-b120000-soldier-knight,reference,[],A,B,2000,0,0,2000,6,120000,,0,12000,0,0,0,119900,,0,0,0,0,218,4578.001,0,229.2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019100375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805,217.195,0.045,10.873,0,0.050082568807339,vps/M-unit-knight-cost-fixed-counts,vps,f5eaa97da71df5298d7c5b30554bec43da7311247b6bf61d3299b38dd99ce886,1.0842021724855E-19,0.0019170472812529
80ebf93b386771704cc70bab,mono-b120000-soldier-knight,reference,[],B,A,2000,2000,0,0,6,120000,,0,12000,0,0,0,119900,,0,0,0,0,218,4578.001,0,229.2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019100375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805,217.195,0.045,10.873,0,0.050082568807339,vps/M-unit-knight-cost-fixed-counts,vps,6a49a491a5ff72a4b8db0cc1fcd37742813f1f1a76d4b11bb02af21e20d1e1ce,0.99808295271875,1
8260a76a7ff1e2815bca8ca2,mono-b120000-spearman-knight,reference,"{""value"":275}",A,B,2000,1362,0,638,3,119980,,0,0,1714,0,0,59950,,0,0,0,0,218,0,0,0,0,0,809.241,669.8635,40.6155,33.449,0,0,0,0,0,0,0,0,0,0,0,0.043211493582264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1425,128.8575,4.428,6.414,0,0.049733944954128,vps/M-unit-knight-cost-fixed-counts,vps,c1fbdc705efb68d6cd86fdbb7450e04a1a1b6b2267aa90fa18a0064300edf3f5,0.66024277599886,0.70106325288532
8260a76a7ff1e2815bca8ca2,mono-b120000-spearman-knight,reference,"{""value"":275}",B,A,2000,0,0,2000,2,119980,,0,0,1714,0,0,59950,,0,0,0,0,218,0,0,0,0,0,339.2895,846.863,17.0605,42.393,0,0,0,0,0,0,0,0,0,0,0,0.03468698949825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,10.8125,0,0,0.049598623853211,vps/M-unit-knight-cost-fixed-counts,vps,03d21b7ff697e08eca3850d4dd0d228753489b3dda9c8b79a9f8695025704c3c,1.0842021724855E-19,0.0019170472812529
830202fc4c3341725e0dc2a8,mono-b360000-soldier-knight,reference,"{""value"":413}",A,B,2000,0,0,2000,6,360000,,0,36000,0,0,0,270102,,0,0,0,0,654,13734.0145,0,687.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019087388888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881,653.119,0.0525,32.7335,0,0.050131498470948,vps/M-unit-knight-cost-fixed-counts,vps,57ba05a638baca2b72bd99b59c19af1353e9720054010c2a3167976755c5cc0e,1.0842021724855E-19,0.0019170472812529
830202fc4c3341725e0dc2a8,mono-b360000-soldier-knight,reference,"{""value"":413}",B,A,2000,2000,0,0,6,360000,,0,36000,0,0,0,270102,,0,0,0,0,654,13734.0145,0,687.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019087388888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881,653.119,0.0525,32.7335,0,0.050131498470948,vps/M-unit-knight-cost-fixed-counts,vps,3e40475775f7da6dc5d8fd0008efa661ba6d567451e9c3b32046e8624e3059af,0.99808295271875,1
860c9f4802f0b39df87d00a7,mono-b120000-spearman-knight,reference,"{""value"":1100}",A,B,2000,8,0,1992,3,119980,,0,0,1714,0,0,239800,,0,0,0,0,218,0,0,0,0,0,809.241,669.8635,40.6155,33.449,0,0,0,0,0,0,0,0,0,0,0,0.043211493582264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1425,128.8575,4.428,6.414,0,0.049733944954128,vps/M-unit-knight-cost-fixed-counts,vps,59a16112a7a833ab0887003f16134d87d0c2ffdfbdce1e89dc73362739753964,0.0020282466069652,0.0078734642960377
860c9f4802f0b39df87d00a7,mono-b120000-spearman-knight,reference,"{""value"":1100}",B,A,2000,0,0,2000,2,119980,,0,0,1714,0,0,239800,,0,0,0,0,218,0,0,0,0,0,339.2895,846.863,17.0605,42.393,0,0,0,0,0,0,0,0,0,0,0,0.03468698949825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,10.8125,0,0,0.049598623853211,vps/M-unit-knight-cost-fixed-counts,vps,2cae8692d0288a0de3148d2f39cba0faa17b481f12ac8afc91a6a8a6378b3799,1.0842021724855E-19,0.0019170472812529
8fd71ed2f24ae9dd4a8eaa0b,mono-b12000-spearman-knight,reference,"{""value"":1100}",A,B,2000,911,0,1089,3.002,11970,,0,0,171,0,0,23100,,0,0,0,0,21,0,0,0,0,0,75.4865,69.2155,3.7935,3.498,0,0,0,0,0,0,0,0,0,0,0,0.042640350877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.732,7.268,0.69,0.3705,0,0.0505,vps/M-unit-knight-cost-fixed-counts,vps,cda359049a9a8024a8f990b2cdb2ec36aa138df8667c7e306cdf39671c50c768,0.43377996831792,0.47739064889011
8fd71ed2f24ae9dd4a8eaa0b,mono-b12000-spearman-knight,reference,"{""value"":1100}",B,A,2000,0,0,2000,2,11970,,0,0,171,0,0,23100,,0,0,0,0,21,0,0,0,0,0,31.4585,83.8665,1.5745,4.1915,0,0,0,0,0,0,0,0,0,0,0,0.033719298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1.0605,0,0,0.0505,vps/M-unit-knight-cost-fixed-counts,vps,6379eb16a5fed8a986c40354279996171bf311e1ac7ccc255e5eb5f679e6c52b,1.0842021724855E-19,0.0019170472812529
