comparison_id,source_plan,comparison_type,scenario_id,composition_id,axis_paths_json,axes_json,reference_experiment_id,variant_experiment_id,direction,attacker,defender,reference_request_sha256,variant_request_sha256,base_seed,repetitions,weather_A,weather_B,modifiers_A_json,modifiers_B_json,reference_budget_A,variant_budget_A,reference_target_budget_A,variant_target_budget_A,reference_remainder_A,variant_remainder_A,reference_A_initial_soldier,variant_A_initial_soldier,reference_A_initial_spearman,variant_A_initial_spearman,reference_A_initial_archer,variant_A_initial_archer,reference_A_initial_knight,variant_A_initial_knight,reference_budget_B,variant_budget_B,reference_target_budget_B,variant_target_budget_B,reference_remainder_B,variant_remainder_B,reference_B_initial_soldier,variant_B_initial_soldier,reference_B_initial_spearman,variant_B_initial_spearman,reference_B_initial_archer,variant_B_initial_archer,reference_B_initial_knight,variant_B_initial_knight,reference_attacker_wins,variant_attacker_wins,delta_attacker_wins,reference_draws,variant_draws,delta_draws,reference_attacker_losses,variant_attacker_losses,delta_attacker_losses,reference_mean_rounds,variant_mean_rounds,delta_mean_rounds,reference_attacker_win_rate,variant_attacker_win_rate,delta_attacker_win_rate,reference_A_raw_dead,variant_A_raw_dead,delta_A_raw_dead,reference_A_raw_wounded,variant_A_raw_wounded,delta_A_raw_wounded,reference_A_projected_dead,variant_A_projected_dead,delta_A_projected_dead,reference_A_projected_wounded,variant_A_projected_wounded,delta_A_projected_wounded,reference_A_projected_prisoners,variant_A_projected_prisoners,delta_A_projected_prisoners,reference_A_bench_economic_loss_rate,variant_A_bench_economic_loss_rate,delta_A_bench_economic_loss_rate,reference_B_raw_dead,variant_B_raw_dead,delta_B_raw_dead,reference_B_raw_wounded,variant_B_raw_wounded,delta_B_raw_wounded,reference_B_projected_dead,variant_B_projected_dead,delta_B_projected_dead,reference_B_projected_wounded,variant_B_projected_wounded,delta_B_projected_wounded,reference_B_projected_prisoners,variant_B_projected_prisoners,delta_B_projected_prisoners,reference_B_bench_economic_loss_rate,variant_B_bench_economic_loss_rate,delta_B_bench_economic_loss_rate
4e67154cc4d28c993820f37e,pc/C2-archer-defense-independent,axis,c2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""0.75"",""rounds"":2}",746de7156ceffbc9bd9011ba,29ca0c0dda9b862da40789e2,A-B,A,B,deb52954fc5ec0c66fd793c186e81a12407a5cba77f12f45476a1b1ae81be592,1d0fe16571858adca486822d5adf4bd2ceb3827daafc5410dfc8e18555d1c0fc,10000042,8000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,7999,8000,1,0,0,0,1,0,-1,2.036375,2,-0.036375,0.999875,1,0.00012500000000004,2.49825,0.15875,-2.3395,97.50175,99.84125,2.3395,0.12675,0.008,-0.11875,4.870625,4.98,0.109375,0,0,0,0.04997375,0.04988,-9.3750000000004E-5,58.962125,56.419125,-2.543,41.037875,43.580875,2.543,2.9655,2.832625,-0.132875,2.04525,2.17275,0.1275,0,0,0,0.0501075,0.05005375,-5.3749999999998E-5
3412593f19dffa96a070624c,pc/C2-archer-defense-independent,axis,c2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""0.75"",""rounds"":2}",746de7156ceffbc9bd9011ba,29ca0c0dda9b862da40789e2,B-A,B,A,0ddcb2c1cbd2953c21f64936f08597cd770ca3085f7e713d8ad31fd58b96ca31,9dcd100aab702ab2ea3fb6a66774d8e34ecac3d9c3ba47bdabcc00794ae2b324,10000042,8000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,7997,8000,3,0,0,0,3,0,-3,2.03675,2,-0.03675,0.999625,1,0.00037500000000001,59.250625,56.66725,-2.583375,40.749375,43.33275,2.583375,2.97175,2.846125,-0.125625,2.041375,2.17,0.128625,0,0,0,0.05013125,0.05016125,3.0000000000009E-5,2.4995,0.148875,-2.350625,97.5005,99.851125,2.350625,0.123375,0.00675,-0.116625,4.864,4.983125,0.119125,0,0,0,0.04987375,0.04989875,2.5000000000004E-5
4d75fb62174be6e99abdbd64,pc/C2-archer-defense-independent,axis,c2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""2"",""rounds"":2}",746de7156ceffbc9bd9011ba,4d04da6cd75f4db421fb71d4,A-B,A,B,deb52954fc5ec0c66fd793c186e81a12407a5cba77f12f45476a1b1ae81be592,4e912d70d095a8efec9fd1d318dfc00f2af094a2c0b022caa69be55a58165e2d,10000042,8000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,7999,0,-7999,0,0,0,1,8000,7999,2.036375,1.000125,-1.03625,0.999875,0,-0.999875,2.49825,75.1365,72.63825,97.50175,24.8635,-72.63825,0.12675,3.767875,3.641125,4.870625,1.24825,-3.622375,0,0,0,0.04997375,0.05016125,0.0001875,58.962125,0.00325,-58.958875,41.037875,99.99675,58.958875,2.9655,0,-2.9655,2.04525,4.990125,2.944875,0,0,0,0.0501075,0.04990125,-0.00020625000000001
551cae6789b64e5a0cac7246,pc/C2-archer-defense-independent,axis,c2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""2"",""rounds"":2}",746de7156ceffbc9bd9011ba,4d04da6cd75f4db421fb71d4,B-A,B,A,0ddcb2c1cbd2953c21f64936f08597cd770ca3085f7e713d8ad31fd58b96ca31,d4ff4d0d0227bd40674eeb75bfd230ef876663b222babb52461e514e7d8bc206,10000042,8000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,7997,0,-7997,0,0,0,3,8000,7997,2.03675,1,-1.03675,0.999625,0,-0.999625,59.250625,0,-59.250625,40.749375,100,59.250625,2.97175,0,-2.97175,2.041375,4.989875,2.9485,0,0,0,0.05013125,0.04989875,-0.0002325,2.4995,74.69175,72.19225,97.5005,25.30825,-72.19225,0.123375,3.744375,3.621,4.864,1.251125,-3.612875,0,0,0,0.04987375,0.049955,8.1250000000005E-5
c2e658ee122bcbc11352059a,pc/C2-archer-defense-independent,axis,c2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""2""}",746de7156ceffbc9bd9011ba,bc9ceb3d57aa6cd5b3ec25e8,A-B,A,B,deb52954fc5ec0c66fd793c186e81a12407a5cba77f12f45476a1b1ae81be592,e19f503578ca41f707554c96af0738b429eeda9bbe0ee8f0f220f14f7f9ca593,10000042,8000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,7999,0,-7999,0,0,0,1,8000,7999,2.036375,1.000125,-1.03625,0.999875,0,-0.999875,2.49825,75.1365,72.63825,97.50175,24.8635,-72.63825,0.12675,3.767875,3.641125,4.870625,1.24825,-3.622375,0,0,0,0.04997375,0.05016125,0.0001875,58.962125,0.00325,-58.958875,41.037875,99.99675,58.958875,2.9655,0,-2.9655,2.04525,4.990125,2.944875,0,0,0,0.0501075,0.04990125,-0.00020625000000001
1f4d9c397de44d681f4a230f,pc/C2-archer-defense-independent,axis,c2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""2""}",746de7156ceffbc9bd9011ba,bc9ceb3d57aa6cd5b3ec25e8,B-A,B,A,0ddcb2c1cbd2953c21f64936f08597cd770ca3085f7e713d8ad31fd58b96ca31,7bdc284b57320d2b87548ed338538200eb5ec676cf8765803d976925600d5626,10000042,8000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,7997,0,-7997,0,0,0,3,8000,7997,2.03675,1,-1.03675,0.999625,0,-0.999625,59.250625,0,-59.250625,40.749375,100,59.250625,2.97175,0,-2.97175,2.041375,4.989875,2.9485,0,0,0,0.05013125,0.04989875,-0.0002325,2.4995,74.69175,72.19225,97.5005,25.30825,-72.19225,0.123375,3.744375,3.621,4.864,1.251125,-3.612875,0,0,0,0.04987375,0.049955,8.1250000000005E-5
74e2d35ef3e2ffdce344ead8,pc/C2-archer-defense-independent,axis,c2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1""}",746de7156ceffbc9bd9011ba,ce1bee301f21bfc717f4cba9,A-B,A,B,deb52954fc5ec0c66fd793c186e81a12407a5cba77f12f45476a1b1ae81be592,1fcc4e42953a06535ca9266e2fbdbe654f0a16e02c2584fbbf05a089852f990d,10000042,8000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,7999,3899,-4100,0,0,0,1,4101,4100,2.036375,2.001625,-0.03475,0.999875,0.487375,-0.5125,2.49825,56.78175,54.2835,97.50175,43.21825,-54.2835,0.12675,2.8505,2.72375,4.870625,2.16375,-2.706875,0,0,0,0.04997375,0.0501425,0.00016875,58.962125,56.533,-2.429125,41.037875,43.467,2.429125,2.9655,2.8385,-0.127,2.04525,2.1675,0.12225,0,0,0,0.0501075,0.05006,-4.7499999999999E-5
9dec42309675a77cac33a874,pc/C2-archer-defense-independent,axis,c2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1""}",746de7156ceffbc9bd9011ba,ce1bee301f21bfc717f4cba9,B-A,B,A,0ddcb2c1cbd2953c21f64936f08597cd770ca3085f7e713d8ad31fd58b96ca31,c7666935f48292c188e9cb8e6d666fe4b593eee01896fd0e648002b842913a7f,10000042,8000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,7997,3917,-4080,0,0,0,3,4083,4080,2.03675,2.001625,-0.035125,0.999625,0.489625,-0.51,59.250625,56.78175,-2.468875,40.749375,43.21825,2.468875,2.97175,2.8505,-0.12125,2.041375,2.16375,0.122375,0,0,0,0.05013125,0.0501425,1.1250000000004E-5,2.4995,56.533,54.0335,97.5005,43.467,-54.0335,0.123375,2.8385,2.715125,4.864,2.1675,-2.6965,0,0,0,0.04987375,0.05006,0.00018625000000001
16d4db724ee5748dcea91cc9,pc/C2-archer-defense-independent,axis,c2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1"",""rounds"":2}",746de7156ceffbc9bd9011ba,fdcbd189d0b24a09047f2838,A-B,A,B,deb52954fc5ec0c66fd793c186e81a12407a5cba77f12f45476a1b1ae81be592,cd12c3fd11153c1c1096defc6c4d178b43affa5e43b9e528d634696a21be62b7,10000042,8000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,7999,3904,-4095,0,0,0,1,4096,4095,2.036375,2,-0.036375,0.999875,0.488,-0.511875,2.49825,56.66725,54.169,97.50175,43.33275,-54.169,0.12675,2.846125,2.719375,4.870625,2.17,-2.700625,0,0,0,0.04997375,0.05016125,0.0001875,58.962125,56.419125,-2.543,41.037875,43.580875,2.543,2.9655,2.832625,-0.132875,2.04525,2.17275,0.1275,0,0,0,0.0501075,0.05005375,-5.3749999999998E-5
863d17f678736a0157c5f9be,pc/C2-archer-defense-independent,axis,c2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1"",""rounds"":2}",746de7156ceffbc9bd9011ba,fdcbd189d0b24a09047f2838,B-A,B,A,0ddcb2c1cbd2953c21f64936f08597cd770ca3085f7e713d8ad31fd58b96ca31,f9f29c9ff88b3dfa0d7ece03ae7fea5c2cab900540de22eef5bbd940db8e607d,10000042,8000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,7997,3924,-4073,0,0,0,3,4076,4073,2.03675,2,-0.03675,0.999625,0.4905,-0.509125,59.250625,56.66725,-2.583375,40.749375,43.33275,2.583375,2.97175,2.846125,-0.125625,2.041375,2.17,0.128625,0,0,0,0.05013125,0.05016125,3.0000000000009E-5,2.4995,56.419125,53.919625,97.5005,43.580875,-53.919625,0.123375,2.832625,2.70925,4.864,2.17275,-2.69125,0,0,0,0.04987375,0.05005375,0.00018000000000001
a61772903241ed313315df6e,pc/C3-spearman-defense-independent,axis,c3-spearman-n100,reference,"{""defense"":""units.spearman.defendingEfficiency""}","{""defense"":""1""}",7cbca32d76cb94b01c732987,f72c7d3278acbdf6cc0b8e88,A-B,A,B,786a18d8064f8c7dcc4b60b5eabcb8c9030533b4baf6d27543e835161587201c,470caeae300586aca5f5f24af0401c72cef7228668f821b0623ef415f4eb3251,10000042,8000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,100,100,0,0,0,0,7000,7000,,,0,0,0,0,100,100,0,0,0,0,0,3862,3862,0,0,0,8000,4138,-3862,6.9665,14.716,7.7495,0,0.48275,0.48275,49.245125,37.169125,-12.076,49.206125,62.701625,13.4955,2.478125,1.8795,-0.598625,2.4345,3.125625,0.691125,0,0,0,0.04912625,0.05005125,0.000925,0.001625,37.12725,37.125625,87.413875,62.749,-24.664875,0,1.87175,1.87175,4.374125,3.154125,-1.22,0,0,0,0.04374125,0.05025875,0.0065175
6a5331196a9279b5467f7248,pc/C3-spearman-defense-independent,axis,c3-spearman-n100,reference,"{""defense"":""units.spearman.defendingEfficiency""}","{""defense"":""1""}",7cbca32d76cb94b01c732987,f72c7d3278acbdf6cc0b8e88,B-A,B,A,68631356f4bbfa2b305ea68a0576fe8b9cdad3d669667ce6b808466377441763,2e9bf2e79f24ead882d880bc61a7cbd430c2ef2b9e08014e1d53816c9d51a620,10000042,8000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,100,100,0,0,0,0,7000,7000,,,0,0,0,0,100,100,0,0,0,0,0,3919,3919,0,0,0,8000,4081,-3919,6.975625,14.716,7.740375,0,0.489875,0.489875,0.002125,37.169125,37.167,87.474375,62.701625,-24.77275,0.000125,1.8795,1.879375,4.341125,3.125625,-1.2155,0,0,0,0.0434125,0.05005125,0.00663875,49.3865,37.12725,-12.25925,49.071625,62.749,13.677375,2.489,1.87175,-0.61725,2.452,3.154125,0.702125,0,0,0,0.04941,0.05025875,0.00084875
d4530c22578694186bbc0be7,pc/D2-defense-archer,axis,d2-archer-n5,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1.5"",""rounds"":2}",45c4fc9b0e9c402054f2d647,011c274b9df5d3efde14b4e0,A-B,A,B,07cb902ef68d05f9a750f0c48aa26b83df06703f809fd49c9a068a0f9963b41a,4a8aeae1a2c4fb5c625b9873dd67ac7a1b1c5b51dbd2b3056066d9285f9b592d,42,2000,neutral,neutral,[],[],350,350,,,0,0,0,0,0,0,5,5,0,0,350,350,,,0,0,0,0,0,0,5,5,0,0,1546,214,-1332,0,0,0,454,1786,1332,2.272,1.8775,-0.3945,0.773,0.107,-0.666,1.5325,4.103,2.5705,3.4645,0.8915,-2.573,0.0815,0.2125,0.131,0.1585,0.0365,-0.122,0,0,0,0.048,0.0498,0.0018,3.549,2.1055,-1.4435,1.4495,2.885,1.4355,0.1745,0.1025,-0.072,0.0725,0.1435,0.071,0,0,0,0.0494,0.0492,-0.00020000000000001
4d064ca67638b6a9e0ad1bb4,pc/D2-defense-archer,axis,d2-archer-n5,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1.5"",""rounds"":2}",45c4fc9b0e9c402054f2d647,011c274b9df5d3efde14b4e0,B-A,B,A,f78e8cc0430f37906f0bc8de515374285d9db33476b61ddb4cbf1cbe552f3753,8662aa37347d59f8a1ff2ae388231f75a268570da8314a5467f469186bc9b3f5,42,2000,neutral,neutral,[],[],350,350,,,0,0,0,0,0,0,5,5,0,0,350,350,,,0,0,0,0,0,0,5,5,0,0,1542,206,-1336,0,0,0,458,1794,1336,2.265,1.873,-0.392,0.771,0.103,-0.668,3.548,2.104,-1.444,1.452,2.89,1.438,0.1855,0.1145,-0.071,0.0735,0.1425,0.069,0,0,0,0.0518,0.0514,-0.0004,1.499,4.0805,2.5815,3.498,0.9135,-2.5845,0.0665,0.198,0.1315,0.18,0.0565,-0.1235,0,0,0,0.0493,0.0509,0.0016
53eeda644ba6348f4f316cb3,pc/D2-defense-archer,axis,d2-archer-n5,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""0.5"",""rounds"":2}",45c4fc9b0e9c402054f2d647,086c43e726aaf2c7ea9160ce,A-B,A,B,07cb902ef68d05f9a750f0c48aa26b83df06703f809fd49c9a068a0f9963b41a,f4b0df8dacb4661645669b0b528cc1250ebe22e78d1399f862ca852290b24544,42,2000,neutral,neutral,[],[],350,350,,,0,0,0,0,0,0,5,5,0,0,350,350,,,0,0,0,0,0,0,5,5,0,0,1546,1657,111,0,0,0,454,343,-111,2.272,1.9985,-0.2735,0.773,0.8285,0.0555,1.5325,0.0045,-1.528,3.4645,4.9,1.4355,0.0815,0,-0.0815,0.1585,0.2285,0.07,0,0,0,0.048,0.0457,-0.0023,3.549,2.487,-1.062,1.4495,2.509,1.0595,0.1745,0.124,-0.0505,0.0725,0.1245,0.052,0,0,0,0.0494,0.0497,0.0003
4e99b7bd6434ccaa80ba3417,pc/D2-defense-archer,axis,d2-archer-n5,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""0.5"",""rounds"":2}",45c4fc9b0e9c402054f2d647,086c43e726aaf2c7ea9160ce,B-A,B,A,f78e8cc0430f37906f0bc8de515374285d9db33476b61ddb4cbf1cbe552f3753,903535d6cac981d895c19443f0c6d45e53150dcec2f5b811e7679fbec287737a,42,2000,neutral,neutral,[],[],350,350,,,0,0,0,0,0,0,5,5,0,0,350,350,,,0,0,0,0,0,0,5,5,0,0,1542,1671,129,0,0,0,458,329,-129,2.265,1.999,-0.266,0.771,0.8355,0.0645,3.548,2.493,-1.055,1.452,2.505,1.053,0.1855,0.135,-0.0505,0.0735,0.123,0.0495,0,0,0,0.0518,0.0516,-0.00020000000000001,1.499,0.002,-1.497,3.498,4.9025,1.4045,0.0665,0,-0.0665,0.18,0.2465,0.0665,0,0,0,0.0493,0.0493,0
00506ae22d4443a4590782b8,pc/D2-defense-archer,axis,d2-archer-n5,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""0.5""}",45c4fc9b0e9c402054f2d647,08e88c86ae3277f13eb9e3f9,A-B,A,B,07cb902ef68d05f9a750f0c48aa26b83df06703f809fd49c9a068a0f9963b41a,da80123d8762d474c2340700151dfe803c458d184c0e1874003af015b3aee4e0,42,2000,neutral,neutral,[],[],350,350,,,0,0,0,0,0,0,5,5,0,0,350,350,,,0,0,0,0,0,0,5,5,0,0,1546,1996,450,0,0,0,454,4,-450,2.272,2.338,0.066,0.773,0.998,0.225,1.5325,0.0685,-1.464,3.4645,4.859,1.3945,0.0815,0.003,-0.0785,0.1585,0.227,0.0685,0,0,0,0.048,0.046,-0.002,3.549,3.8405,0.2915,1.4495,1.158,-0.2915,0.1745,0.187,0.0125,0.0725,0.063,-0.0095,0,0,0,0.0494,0.05,0.0006
40204c69e26af7ecada9e4df,pc/D2-defense-archer,axis,d2-archer-n5,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""0.5""}",45c4fc9b0e9c402054f2d647,08e88c86ae3277f13eb9e3f9,B-A,B,A,f78e8cc0430f37906f0bc8de515374285d9db33476b61ddb4cbf1cbe552f3753,97c1adc7dc7204f5682fdbab6261192951257a5ec115dc1a945aba6a492f7406,42,2000,neutral,neutral,[],[],350,350,,,0,0,0,0,0,0,5,5,0,0,350,350,,,0,0,0,0,0,0,5,5,0,0,1542,1997,455,0,0,0,458,3,-455,2.265,2.327,0.062,0.771,0.9985,0.2275,3.548,3.8215,0.2735,1.452,1.1785,-0.2735,0.1855,0.1975,0.012,0.0735,0.06,-0.0135,0,0,0,0.0518,0.0515,-0.0003,1.499,0.07,-1.429,3.498,4.861,1.363,0.0665,0.004,-0.0625,0.18,0.245,0.065,0,0,0,0.0493,0.0498,0.0005
acde0f842c2e59ba26933e86,pc/D2-defense-archer,axis,d2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1.75""}",54bd586422f9b4c7f95ea2ae,095fb4543711da057ad34380,A-B,A,B,c02e50dd6d42b011f5139eb23329feaa2bd41a2b9de555c049c36f85c838c813,263489bb6c99d7337f6a50af3a54409642522eceef3761e0bbfe7ddb02689c72,42,2000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,1999,1,-1998,0,0,0,1,1999,1998,2.03,2,-0.03,0.9995,0.0005,-0.999,2.0515,99.6765,97.625,97.9485,0.3235,-97.625,0.1025,5.004,4.9015,4.869,0.0115,-4.8575,0,0,0,0.049715,0.050155,0.00044,58.7455,56.62,-2.1255,41.2545,43.38,2.1255,2.9055,2.7945,-0.111,2.09,2.1895,0.0995,0,0,0,0.049955,0.04984,-0.000115
92bec28f4b0b85ca4c532d60,pc/D2-defense-archer,axis,d2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1.75""}",54bd586422f9b4c7f95ea2ae,095fb4543711da057ad34380,B-A,B,A,ca6c7f8892ea983178a0f3f7c2170910458ec305e50c02e8937e23b0716609b0,a80a772774e3f1d23913d4e6f5ba6e7b9eb27028753afa61707af229cdb518a4,42,2000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,2000,0,-2000,0,0,0,0,2000,2000,2.032,2,-0.032,1,0,-1,58.671,56.4125,-2.2585,41.329,43.5875,2.2585,2.9695,2.852,-0.1175,2.0125,2.1275,0.115,0,0,0,0.04982,0.049795,-2.5000000000004E-5,2.2365,99.705,97.4685,97.7635,0.295,-97.4685,0.113,5.017,4.904,4.909,0.008,-4.901,0,0,0,0.05022,0.05025,3.0000000000002E-5
5f5f1a502c68297f4dd5c6f5,pc/D2-defense-archer,axis,d2-archer-n5,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1"",""rounds"":2}",45c4fc9b0e9c402054f2d647,0978d6337fd1dbc49e45d2d4,A-B,A,B,07cb902ef68d05f9a750f0c48aa26b83df06703f809fd49c9a068a0f9963b41a,2e57d06a7aa2447265ea7edc6596dff73fc8d7a935016ba913cd92fdf3a14063,42,2000,neutral,neutral,[],[],350,350,,,0,0,0,0,0,0,5,5,0,0,350,350,,,0,0,0,0,0,0,5,5,0,0,1546,846,-700,0,0,0,454,1154,700,2.272,1.9975,-0.2745,0.773,0.423,-0.35,1.5325,2.484,0.9515,3.4645,2.514,-0.9505,0.0815,0.1345,0.053,0.1585,0.124,-0.0345,0,0,0,0.048,0.0517,0.0037,3.549,2.482,-1.067,1.4495,2.514,1.0645,0.1745,0.124,-0.0505,0.0725,0.1245,0.052,0,0,0,0.0494,0.0497,0.0003
104517fd6469239db2f9fb25,pc/D2-defense-archer,axis,d2-archer-n5,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1"",""rounds"":2}",45c4fc9b0e9c402054f2d647,0978d6337fd1dbc49e45d2d4,B-A,B,A,f78e8cc0430f37906f0bc8de515374285d9db33476b61ddb4cbf1cbe552f3753,2205f42755b5ab8bcbab6dbb691f267f945af3623659c5766d945b74989433e9,42,2000,neutral,neutral,[],[],350,350,,,0,0,0,0,0,0,5,5,0,0,350,350,,,0,0,0,0,0,0,5,5,0,0,1542,819,-723,0,0,0,458,1181,723,2.265,1.9975,-0.2675,0.771,0.4095,-0.3615,3.548,2.484,-1.064,1.452,2.514,1.062,0.1855,0.1345,-0.051,0.0735,0.124,0.0505,0,0,0,0.0518,0.0517,-0.0001,1.499,2.482,0.983,3.498,2.514,-0.984,0.0665,0.124,0.0575,0.18,0.1245,-0.0555,0,0,0,0.0493,0.0497,0.0004
1fbdc1407128b6a699206a94,pc/D2-defense-archer,axis,d2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1""}",54bd586422f9b4c7f95ea2ae,0b637142ac92453d2284e351,A-B,A,B,c02e50dd6d42b011f5139eb23329feaa2bd41a2b9de555c049c36f85c838c813,d6b9e05b2e6d11807610aaaf3228ea99697350644702bf25f7a0d7b7da6bb8ce,42,2000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,1999,1007,-992,0,0,0,1,993,992,2.03,2.001,-0.029,0.9995,0.5035,-0.496,2.0515,56.523,54.4715,97.9485,43.477,-54.4715,0.1025,2.859,2.7565,4.869,2.123,-2.746,0,0,0,0.049715,0.04982,0.000105,58.7455,56.7265,-2.019,41.2545,43.2735,2.019,2.9055,2.798,-0.1075,2.09,2.1855,0.0955,0,0,0,0.049955,0.049835,-0.00012
a450b774c440b6ce3b432717,pc/D2-defense-archer,axis,d2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1""}",54bd586422f9b4c7f95ea2ae,0b637142ac92453d2284e351,B-A,B,A,ca6c7f8892ea983178a0f3f7c2170910458ec305e50c02e8937e23b0716609b0,737a1718647bdd49593834d299f3e4fc4ecc62e6398852c5f41b8bcd4feafc69,42,2000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,2000,950,-1050,0,0,0,0,1050,1050,2.032,2.001,-0.031,1,0.475,-0.525,58.671,56.523,-2.148,41.329,43.477,2.148,2.9695,2.859,-0.1105,2.0125,2.123,0.1105,0,0,0,0.04982,0.04982,0,2.2365,56.7265,54.49,97.7635,43.2735,-54.49,0.113,2.798,2.685,4.909,2.1855,-2.7235,0,0,0,0.05022,0.049835,-0.000385
1221e5c965f105a0d99b9ada,pc/D2-defense-archer,axis,d2-archer-n100,reference,"{""defense"":""units.archer.defendingEfficiency"",""rounds"":""combat.maxRounds""}","{""defense"":""1.5""}",54bd586422f9b4c7f95ea2ae,0bcdc2874f784d10060def14,A-B,A,B,c02e50dd6d42b011f5139eb23329feaa2bd41a2b9de555c049c36f85c838c813,d153981c678f538dcd3d608a73b0242b4410682d3ad3cf4d385cb4371427c2c1,42,2000,neutral,neutral,[],[],7000,7000,,,0,0,0,0,0,0,100,100,0,0,7000,7000,,,0,0,0,0,0,0,100,100,0,0,1999,2,-1997,0,0,0,1,1998,1997,2.03,2,-0.03,0.9995,0.001,-0.9985,2.0515,99.668,97.6165,97.9485,0.332,-97.6165,0.1025,5.005,4.9025,4.869,0.014,-4.855,0,0,0,0.049715,0.05019,0.000475,58.7455,56.62,-2.1255,41.2545,43.38,2.1255,2.9055,2.7945,-0.111,2.09,2.1895,0.0995,0,0,0,0.049955,0.04984,-0.000115
