experiment_id,scenario_id,composition_id,axes_json,attacker,defender,samples,attacker_wins,draws,attacker_losses,mean_rounds,budget_A,target_budget_A,remainder_A,A_initial_soldier,A_initial_spearman,A_initial_archer,A_initial_knight,budget_B,target_budget_B,remainder_B,B_initial_soldier,B_initial_spearman,B_initial_archer,B_initial_knight,A_raw_dead_soldier,A_raw_wounded_soldier,A_projected_dead_soldier,A_projected_wounded_soldier,A_projected_prisoners_soldier,A_raw_dead_spearman,A_raw_wounded_spearman,A_projected_dead_spearman,A_projected_wounded_spearman,A_projected_prisoners_spearman,A_raw_dead_archer,A_raw_wounded_archer,A_projected_dead_archer,A_projected_wounded_archer,A_projected_prisoners_archer,A_raw_dead_knight,A_raw_wounded_knight,A_projected_dead_knight,A_projected_wounded_knight,A_projected_prisoners_knight,A_bench_economic_loss_rate,B_raw_dead_soldier,B_raw_wounded_soldier,B_projected_dead_soldier,B_projected_wounded_soldier,B_projected_prisoners_soldier,B_raw_dead_spearman,B_raw_wounded_spearman,B_projected_dead_spearman,B_projected_wounded_spearman,B_projected_prisoners_spearman,B_raw_dead_archer,B_raw_wounded_archer,B_projected_dead_archer,B_projected_wounded_archer,B_projected_prisoners_archer,B_raw_dead_knight,B_raw_wounded_knight,B_projected_dead_knight,B_projected_wounded_knight,B_projected_prisoners_knight,B_bench_economic_loss_rate,source_plan,platform,canonical_request_sha256,wilson_attacker_low,wilson_attacker_high
ebbde555c77767cc2ed7c9b4,counter-knight-spearman-b360000,reference,"{""value"":""1""}",A,B,2000,0,0,2000,2,359700,,0,0,0,0,654,359940,,0,0,5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,32.76,0,0,0.050091743119266,0,0,0,0,0,1018.969,2539.683,51.1395,127.055,0,0,0,0,0,0,0,0,0,0,0,0.034654706339946,pc/M-counter-knight-spearman,pc,231726831af194c4a2686edd93956e12896ff63a1d52e36f7c4326a4af5e64c9,1.0842021724855E-19,0.0019170472812529
ebbde555c77767cc2ed7c9b4,counter-knight-spearman-b360000,reference,"{""value"":""1""}",B,A,2000,320,0,1680,3,359700,,0,0,0,0,654,359940,,0,0,5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.8265,389.1735,13.3835,19.39,0,0.050112385321101,0,0,0,0,0,2429.058,2008.4865,121.712,100.4955,0,0,0,0,0,0,0,0,0,0,0,0.043214216258265,pc/M-counter-knight-spearman,pc,8eca937859196e7b5257d6ea323a3dc9ecbbf8bc4ed0d6b5acc1f834df6f5eb3,0.14458705229539,0.17671653985586
0aae9df6794b6b646fbe7b5c,counter-soldier-archer-b12000,reference,"{""value"":""2""}",A,B,2000,2000,0,0,4.959,12000,,0,1200,0,0,0,11970,,0,0,0,171,0,109.933,784.1735,5.468,39.3535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03735125,0,0,0,0,0,0,0,0,0,0,100.1395,70.344,5.0615,3.5335,0,0,0,0,0,0,0.050263157894737,pc/M-counter-soldier-archer,pc,4a601367ac48b0ad5c24fd9a1daeec0bea7591f5819f265e043a4fd525832a4c,0.99808295271875,1
0aae9df6794b6b646fbe7b5c,counter-soldier-archer-b12000,reference,"{""value"":""2""}",B,A,2000,731,0,1269,4.999,12000,,0,1200,0,0,0,11970,,0,0,0,171,0,488.527,461.0835,24.3475,21.176,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03793625,0,0,0,0,0,0,0,0,0,0,74.36,95.6055,3.7005,4.792,0,0,0,0,0,0,0.049663742690058,pc/M-counter-soldier-archer,pc,a95966a9965f0b82db1485a59b04031b0c7d8430aa5f4dfbee73ab969c185ebf,0.34467115419862,0.38684453152004
10abf0f87b03a3784ad66df8,counter-soldier-archer-b360000,reference,"{""value"":""5""}",A,B,2000,2000,0,0,2,360000,,0,36000,0,0,0,359940,,0,0,0,5142,0,0,15746.3575,0,788.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021889083333333,0,0,0,0,0,0,0,0,0,0,2521.1775,2157.742,126.2685,107.88,0,0,0,0,0,0,0.045536464410735,pc/M-counter-soldier-archer,pc,dc35ae28c7cef08d6a827d422742ede93a67b359c303d465dff7ad8a445772b3,0.99808295271875,1
10abf0f87b03a3784ad66df8,counter-soldier-archer-b360000,reference,"{""value"":""5""}",B,A,2000,0,0,2000,2,360000,,0,36000,0,0,0,359940,,0,0,0,5142,0,2248.899,13497.9375,112.658,675.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021899055555556,0,0,0,0,0,0,0,0,0,0,2521.1775,2157.742,126.2685,107.88,0,0,0,0,0,0,0.045536464410735,pc/M-counter-soldier-archer,pc,5c775235d04b579a75afb0413bff424e95e111953a324635cdf13138530badd7,1.0842021724855E-19,0.0019170472812529
147a92b0ccabc7b7a38237e7,counter-soldier-archer-b12000,reference,"{""value"":""1.5""}",A,B,2000,2000,0,0,6.1655,12000,,0,1200,0,0,0,11970,,0,0,0,171,0,214.788,778.297,10.6795,39.0525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041443333333333,0,0,0,0,0,0,0,0,0,0,81.8255,88.9375,4.099,4.487,0,0,0,0,0,0,0.050210526315789,pc/M-counter-soldier-archer,pc,8b331e53b4575523914bebf7345fcfacb9ec07253204193445819712d3641177,0.99808295271875,1
147a92b0ccabc7b7a38237e7,counter-soldier-archer-b12000,reference,"{""value"":""1.5""}",B,A,2000,2000,0,0,5,12000,,0,1200,0,0,0,11970,,0,0,0,171,0,522.233,450.8755,26.102,17.131,5.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360275,0,0,0,0,0,0,0,0,0,0,16.369,153.487,0.809,7.7145,0,0,0,0,0,0,0.049845029239766,pc/M-counter-soldier-archer,pc,1cb442a860a30df02475e2a8c5a49b77b32ac91ea26d292ba3acdcb1c831282c,0.99808295271875,1
26b76cb3e4f6fe7b5eb500b9,counter-soldier-archer-b360000,reference,[],A,B,2000,0,0,2000,8,360000,,0,36000,0,0,0,359940,,0,0,0,5142,0,13585.641,19596.4255,679.8285,745.2675,235.1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039586,0,0,0,0,0,0,0,0,0,0,847.792,4276.8505,42.422,214.0795,0,0,0,0,0,0,0.049883605600933,pc/M-counter-soldier-archer,pc,3d79ed5983c89d0022c51a128734a7b36a8941c07b48f432dd6f260a0059cec7,1.0842021724855E-19,0.0019170472812529
26b76cb3e4f6fe7b5eb500b9,counter-soldier-archer-b360000,reference,[],B,A,2000,2000,0,0,5,360000,,0,36000,0,0,0,359940,,0,0,0,5142,0,15743.9995,13499.7895,787.757,513.5995,161.9885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036148791666667,0,0,0,0,0,0,0,0,0,0,0,4812.233,0,240.6765,0,0,0,0,0,0,0.046806009334889,pc/M-counter-soldier-archer,pc,b539cabaf72f26f266d867628052db7ffc7cfa333da902e943ce8bd34a752c17,0.99808295271875,1
